authorName,createTime,introduce,playTimes,songSheet,tags
小凶许,2016-10-20,在女式抒情歌曲侵蚀的当下&#160;男人们狂野般的嘶吼显得愈,1886694,嘶吼般的摇滚,"英语,摇滚,宣泄"
∶ＳmīＩě,2015-02-16,每一个吃货的身边都有一个爱旅行的徒步者。<br>一直和朋友约,4082320,车载慢摇 与音乐同行的日子 ,开车
小蝶蝶蝶蝶。,2014-12-26,匆匆过去那些年，有多少歌陪伴我们成长，有多少回忆在里面，让我,5339105,匆匆那些年我们一起怀念,"流行,伤感"
蓝色幽风＆玦,2017-01-11,本张歌单是摇滚百团系列的第四辑：摇滚百团之金属狂潮！这张歌单,2223663,摇滚百团:金属狂潮,摇滚
新年快乐,2016-10-20,2014年已经过去，崭新的一年已经开始。曾经的快乐、悲伤、欣,3097770,欧美50单憧憬你的2015,"英语,流行"
夏汐空,2016-11-02,Rolling&#160;in&#160;the&#160;,3271031,叛逆摇滚。提神醒脑。,"摇滚,英语"
霓虹小知音_Nihonico,2015-02-09,或许，你曾经一直在寻找着自己内心中无比喜爱的歌喉，而在日本歌,3318367,那些特别的日本之声！,"日语,治愈,学习"
念安娜,2015-02-20,灯光，热茶，音乐。不大的房间流淌着节奏的味道。<br><br,3679067,前奏秒杀人，喜欢的歌,旅行
华纳音乐,2016-10-20,音乐与运动，为身体减压，为生活减负的两****宝，美妙的节奏,1193959,动起来！至IN旋律和你一起沸腾,"英语,摇滚,宣泄"
霓虹小知音_Nihonico,2016-10-20,或许我们有些人一辈子都会去寻找一样东西---爱。在挫败的爱情,3056685,爱的世界我们都一样,流行
念安娜,2016-10-20,跑步的次数多了，就会发现有些很有趣的事情。譬如说，有一个人每,7888453,前奏秒杀人，动听的歌,英语
Nobita,2015-02-27,幸福走过，也来过，有些人在你生命中深刻，有些人成过客，被爱的,3253601,[BGM]唤醒靈魂的节拍,ACG
凛然,2015-03-04,第三期动漫OST歌单了，这一期追加收录了前二期动漫未添加的部,3138148,被藏在动漫里的美妙音符lll,"ACG,轻音乐"
[G],2015-03-06,2014年欧美乐坛出现了许多优秀的歌手，但不能忽视的是欧美乐,3138949,大势欧美乐队席卷全球,英语
Jarry,2016-11-02,2015听什么？潮我看！　　　<br>2015什么好听？潮我,2421733,男声居然美如画,流行
Mapalad,2016-11-02,动感的歌曲给人带来兴奋的感觉，我们总是会喜欢听嗨歌来让自己感,8959836,欧美动感，让你瞬间恋上。,"英语,夜店"
我是少根筋姐姐,2015-04-09,我从前一直很不喜欢那些只念书而不唱歌的人。他们那么郑重其事地,6546915,一首简单的歌 唱给你听,网络歌曲
柳薄凉,2016-12-12,我们的生活有太多无奈，我们无法改变，也无力去改变，更糟的是，,6385181,想让你吃醋  你却祝我幸福,"伤感,国语"
小蝶蝶蝶蝶。,2016-12-09,异地恋，在不一样的城市里过着不一样的生活，心里满是对对方的思,2101278,致异地恋的你们,"国语,情歌"
霓虹小知音_Nihonico,2015-03-08,气温逐渐升高，阳光照耀着地球每一寸的土地。春天慢慢走出了20,3095730,日系清爽小节拍！,"日语,流行"
念葳蕊,2015-06-19,那一年，干爽的夏风如丝般拂过我的脸庞，迷蒙了我的双眼。<br,3956678,相信你会爱上的粤语风,"流行,粤语"
安易灬,2015-04-24,看淡世事沧桑，内心安然无恙。人活得累，是因为能左右你心情的东,3133605,韩流旋律，焕发生机,韩语
烬余,2016-10-20,假期结束了，假期的日子里，是不是都过得快乐或是悠闲呢？<br,10220442,安静欧美伴你每一天,英语
牛爷,2016-10-20,每次逛街都能听到这些歌，听到耳朵都起茧了。回想以前和现在听到,26067265,你最熟悉的50首华语歌,国语
霓虹小知音_Nihonico,2015-06-25,【Ps：一直觉得做日语歌单是非常有乐趣的，虽然收听不多，但在,3257058,让你清新一夏的日语旋律,日语
正小守,2015-07-21,近几年的好电影非常之多，小守在电影院中度过了无数个快乐时光，,4288431,极品电影原声超级巡礼,"影视,流行"
てんてん,2015-07-22,呀嘞，或许这歌单有人会很抵触说：哎呀。你怎么能吧我偶像谁谁谁,2986743,速成区分七大戏种中国风,中国传统
霓虹小知音_Nihonico,2015-07-24,【PS：小时候，一直喜欢看头顶的那片蓝色天空；<br>   ,3284281,蔓延在天际的飞舞,日语
安易灬,2015-07-24,回眸华语乐坛，留下辉煌历史的不仅是实力派唱将更是经典级大叔歌,4697803,中国大叔：时间轴上的奇迹,国语
我是少根筋姐姐,2015-07-27,韩国的欧巴、欧尼不仅颜值高，身材好，唱歌跳舞更不在话下了，这,4626970,如吸毒上瘾般赖上这些歌,韩语
念葳蕊,2015-08-14,对于粤语，自己总是有一种说不出的情怀。对于歌曲，更是喜爱。其,3402072,炎炎夏日，粤语配西瓜,"粤语,音乐达人,休闲"
正小守,2015-07-23,本歌单为小守近几年内经常反复单曲循环的一些英文男声歌曲，风格,5864251,好听到让我反复循环的英文男声,英语
霓虹小知音_Nihonico,2017-01-11,【Ps：（这张歌单其实一直舍不得发，但今天想想还是发出吧。）,3141259,细听日本古典与现代的穿越,"日语,治愈"
孟晓辉,2015-08-27,【小漠说音乐】一把木吉他，百十来人安静的小剧场，聚光灯下的某,3394167,遗失10年，民谣男声,"国语,民谣,旅行"
小蝶蝶蝶蝶。,2015-08-28,每个人的青春，都是一场华丽的梦，亦真亦幻，令人迷醉。甜美的果,5364398,欢欣于青涩的悸动,"流行,治愈"
Jirry.🔥,2015-08-27,耳熟能详的经典怀旧金曲，总能找到一份属于你的回忆。,7567844,老歌不老，人已老 ,"经典,国语,感性"
てんてん,2015-08-31,是谁忘了嚎啕大哭？<br>是谁忘了仰天长啸？<br>是谁忘了,3534260,中国古典，守岁流年,中国传统
千千,2017-05-10,森系即自然，随性<br><br>这些声音<br><br>清新,3142070,日系·纯美·森系·女声,"ACG,日语"
华纳音乐,2015-09-21,完美和声演绎天籁之作，二十首经典合唱曲目，绝对值得你收藏。,3582333,【经典合唱 完美和声】K歌走起！,KTV热歌
Acid,2016-10-20,本期以出现在各大游戏中的电子为主，听着这些曲子打游戏，简直肾,8698933,游戏中的狂热电子歌曲,"电子,游戏"
安易灬,2015-09-23,他们，是欧美乐坛当下的流行天王、天后；<br>他们，是引领欧,3677105,天王、天后强强联手，铸成顶级听觉体验,"英语,流行"
 顾安颜,2017-02-21,总是再向下个地点，时间奔赴。还没来得及告别夏天，秋天的脚步已,3352020,暖秋邂逅最后一剂小调,"韩语,安静"
安易灬,2015-09-24,他们是艺术家，<br>他们所做的一切源于星尘；<br>星际歌,3126535,当华语歌手邂逅英语旋律,英语
阿门.♔,2015-09-23,"你需要的是旅游,而不是修行,<br>你需要的是放松,而不是散",3473763,当愉悦节奏偶遇小清新,"韩语,小清新"
ü 熊二不二,2015-09-20,好耳机，配好音乐~就像奥利奥少不了热牛奶~超爽的电音感受带你,3383686,耳机福利!超爽电音感受,电子
霓虹小知音_Nihonico,2015-10-02,【导语：谈及日本的那些萌音歌手们，大家心中第一个会想到的是谁,3269078,首首萌音尽在日语流行,ACG
安易灬,2015-11-03,美丽在于珍惜。生命本是漂泊的漫旅，遇见谁都是一个美丽的意外。,3520745,在粤音中寻觅珍惜的真谛,粤语
ヾMemory ° ,2015-11-04,有些老歌，不会因为时间的推移而褪色，不会因为流行元素的改变而,13251472,走心老歌，美的让人心痛,"经典,国语,心痛,休闲,伤感"
從前有個日常叫呆毛,2016-10-20,季节辗转，摇曳岁月深处的冷暖，掬一抹秋日暖阳，温润时光，拾一,3648124,秋日灼华  心静则宁,"国语,流行"
てんてん,2015-11-03,如果明天不复存在，<br>谁与齐和癫痫肆来？<br><br>,3464218,如果明天不复存在,英语
浔,2015-11-19,"我追求的节奏是不会太吵闹让我很烦躁,是不会太安静让我想睡觉~",3817177,欧美节奏女声，就是这个调调。,"英语,流行"
我是少根筋姐姐,2015-11-23,有时候偏爱一首歌，不是因为这首歌有多好听，而是总感觉这些歌的,5317186,用歌词抒写心底的旋律,伤感
ヾMemory ° ,2015-11-20,超好听的小调，旋律响起，心灵好像也放空了一般，在音符旋律里漂,3693837,动听小调，净化疲惫心灵,英语
Doris.,2015-11-24,节奏控什么的根本停不下来，秒杀耳朵的旋律，跟着节奏嗨起来！,4739724,停不下来，听不腻的欧美旋律,"英语,流行"
迷鹿,2015-09-21,合集包含了很多风格，骚情，英伦，复古，沙哑声线，俏皮轻快。,3462394,我邻居喜欢听骚摇滚！,"摇滚,英语"
蓝色幽风＆玦,2015-12-17,很久没有制作电音的歌单了，突发灵感就趁空做了一张，把最近听的,3343679,迷幻电子，迷情你的神经！,电子
紺,2015-11-23,你是否有为二次元的剧情感动流泪过？你是否有为二次元中人物的悲,3344688,「那些来自二次元的触人心弦の歌」,"日语,感性,ACG"
苏与,2017-06-01,沉默像一场等待凌迟的毁灭<br>海的那边&#160;<br>,3038876,氛围钢琴 后摇臆想 思之不望,后摇
络,2015-12-18,作为交际花，怎能少了嗨歌与酒。派对起来，不能再低调下去。放开,3271579,周末在家派对 怎能少了嗨歌,"舞曲,电子,DJ慢摇"
蘇子倩。,2015-12-18,此情未央，此意难忘。愿以后的心都如此刻这般，心静如水，想不起,5214770,那些与钢琴邂逅的弹唱,安静
约翰不约,2016-10-20,热门欧美英文嗨曲,4745111,那些紧绷你神经的歌,"英语,电子"
A.S...,2015-12-15,自嗨是一种乐趣，更是一种境界。自嗨不需要别人、不需要理由，他,3865312,有一种霸气的态度叫自嗨,流行
千千,2015-09-01,后摇，在以摇滚为根基的情况下<br><br>后又融入了多种音,3058276,后摇·如罂粟般绽放,后摇
W,2016-01-01,来自韩国小曲调，不同的风格不同的感觉~&#160;让我们一起,3367540,韩风小曲调、不一样的感觉,"韩语,流行"
Doris.,2016-01-04,我们是不是仍然若即若离 <br>我们是不是脱离险境了<br>,4045404,节奏控·我们能否一直走下去,"英语,流行"
てんてん,2016-01-05,寒假将至，留洋的倒计时也开始啦，<br><br>南行又北望，,3073397,谁猜透了苏格兰的藏头诗,英语
洛熙,2016-01-06,一把吉他，它总能弹奏出你惬意的心情，弹奏出对往事的回顾，对生,3287158,一把吉他，一拨一弹,"乐器,安静"
Shark,2017-01-19,2015最后一张歌单，以更好的歌单质量结束，以更好的心情面貌,3690227,"幻影嗓音,瞬间中毒","英语,电子"
我是少根筋姐姐,2015-09-17,第一次见面看你不太顺眼<br>谁知道后来关系那么密切<br>,3848123,我的最佳损友-致闺蜜,"小清新,流行"
艾伦,2016-01-10,世界上，有些歌是以动听的旋律，绝妙的歌词来打动人，而有些歌曲,3102552,奇葩歌名TOP20,流行
许未央,2015-08-14,"<br>飘飘荡荡,恍恍惚惚,任思绪起起伏伏.<br><br>",3177505,梦寐深处，静听后摇,后摇
NeiLL,2016-10-20,那年夏天<br>带上一把破吉他<br>头也不回地离开了家<b,4714770,民谣，洒过阳光和小雨的日记,"国语,民谣"
L,2016-01-28,歌单里的电影和电视剧陪伴了我们多少岁月，带给我们多少感动。同,7530264,冬日里暖耳的影视歌曲。,"影视,治愈"
浔,2015-11-28,我学会了一个人，在安静的午后或者寂静的夜晚，一曲曲伤感音乐循,6273065,伤心的时候听一首悲伤的歌,"国语,流行,伤感"
海茗数字唱片,2016-01-28,尤克里里简称夏威夷吉他，他清脆独特的声音特别受到大众喜爱，我,3403035,软妹子必听中文曲，特色小清新。,国语
如花一般绽放丶,2016-10-20,终有一天，你会遇到一个人，让你明白你所有的努力没有白费，你所,3516725,钢琴女声  请你爱我或给我一把枪,"乐器,安静"
安易灬,2016-02-01,摇滚，唱法在大众眼里是歇斯底里，难以接受的。因为，负面情绪最,3702569,歇斯底里背后是摇滚真态度,"国语,摇滚"
吃 碗 泡 面,2016-10-20,听摇滚怎么能少去听一场演唱会？ 就算去不了现场 我们也不能错,2881668,感受现场带来的不同感觉与感动！,"现场音乐,英语"
，,2016-10-20,点滴芭蕉心欲碎，<br>声声催忆当初。<br>欲眠还展旧时书,3483346,料应情尽，还道有情无,中国风
てんてん,2016-02-18,少小不知愁，晏晏将琴求。<br>那时时间闲暇的那么多，故而常,4386881,能写会唱的华语小鲜肉,"国语,流行"
泡 沫,2017-04-24,本歌单主打纯音乐的战斗歌曲。超燃！会有少量带歌词的歌曲！都是,4185851,全网战歌大碟 : LOL超神如此简单,背景音乐
‭‭狐仙,2016-10-20,每一首纯音乐都好像是上帝赐予的绝佳礼物，在这夜深时刻。挂上耳,3289629,安静纯乐，如二月里暖风,"轻音乐,治愈"
万能音符,2016-10-20,每当一首暖心的旋律响起，扣心的歌词出现时，仿佛都像在诉说我们,7237043,我的故事，你的歌声里,"伤感,国语,流行"
辞欢-,2016-10-20,美如诗的歌词，有着江南缱绻的柔情，悄无声息在你心间降临。,3801073,那些歌词美如诗的英文歌,"英语,流行,安静"
许未央,2016-02-19,"<br>我有无数个以你为名的梦.<br><br>清醒的,&#",3611061,伤感韩语·以你为名的梦,"韩语,伤感,睡前"
 顾安颜,2016-02-23,▼<br><br>这样的天，<br><br>晴空万里，春风十,3184415,小众向 听春风在你耳边细语,"韩语,治愈"
小狐狸。,2016-10-20,你是一直陪我聊天的乘客，陪我欣赏窗外的山河，总是那么精彩讲不,3278891,旅途有你陪我到终点,国语
Doris.,2016-10-20,有的人把心都掏给你了，你却假装没看见，因为你不喜欢。有的人把,7420082,只想沉浸在节奏控的世界里,英语
º,2016-10-20,年轻就可以肆无忌惮的挥洒个性，我的青春我做主。,2853292,令人激昂愉悦的电子,英语
素心如水。,2016-10-20,真希望可以输光所有记忆，只留给我一片空白，那样，或许我可以更,3423073,时间走远了 我会恐慌,"国语,流行"
如花一般绽放丶,2016-10-20,每次喝醉酒，满脑子炸开的全是你的温柔。,3420592,微醺女声  迷醉呓语,英语
MonkeySama,2016-10-20,本单为本人从2016年1~2月发行的热门电子音乐中精选出的3,3423607,1~2月热门电子音乐精选,"电子,英语"
°Ｍagic’,2016-10-20,在快节奏的工作间歇，走出单调乏味的空间，享受片刻偷来的午后时,3252142,令人如痴如醉的欧美小调,"英语,快乐"
迷鹿,2016-10-20,又是一年开学季，我怀念那年夏天校园里你青涩的笑脸。,3262576,校园青葱岁月留声机。,"校园,流行,英语"
mimi,2016-03-03,久逢，逢了这景象，缺落了那人。<br>甘霖，似回忆中的横道世,3802690,拥友 我当你一世老友,国语
